DATE,BOA_CLOSE,CITY_CLOSE,WELLS_CLOSE,JPM_CLOSE,GDP_VALUE,UNEMPLO_RATE,INFLA_RATE,CC_VALUE,CPI_VALUE,GOLD_CLOSE,YIELD_VALUE
18-08-2002,34.81833333,358.6666667,26.11666667,26.42666667,11033.48335,5.741935484,2.04760274,95.71612903,180.2903226,308.9166667,5.064032258
19-08-2002,35.05,363.5,26.325,27.21,11034.34652,5.738709677,2.044257534,95.62258065,180.3064516,306.5,5.049645161
20-08-2002,34.505,357.9,25.815,26.54,11035.2097,5.735483871,2.040912329,95.52903226,180.3225806,308.8,5.035258065
21-08-2002,34.77,343.5,25.755,26.88,11036.07287,5.732258065,2.037567123,95.43548387,180.3387097,307.75,5.020870968
22-08-2002,35.175,351.8,25.965,26.69,11036.93604,5.729032258,2.034221918,95.34193548,180.3548387,306.8,5.006483871
23-08-2002,34.7,340,25.82,25.71,11037.79922,5.725806452,2.030876712,95.2483871,180.3709677,306.75,4.992096774
24-08-2002,34.96666667,341.3333333,25.96333333,25.97,11038.66239,5.722580645,2.027531507,95.15483871,180.3870968,307.5666667,4.977709677
25-08-2002,35.23333333,342.6666667,26.10666667,26.23,11039.52557,5.719354839,2.024186301,95.06129032,180.4032258,308.3833333,4.963322581
26-08-2002,35.5,344,26.25,26.49,11040.38874,5.716129032,2.020841096,94.96774194,180.4193548,309.2,4.948935484
27-08-2002,35.7,342,26.35,26.75,11041.25191,5.712903226,2.01749589,94.87419355,180.4354839,312.5,4.934548387
28-08-2002,35.005,331.5,26.025,26.28,11042.11509,5.709677419,2.014150685,94.78064516,180.4516129,309.9,4.92016129
29-08-2002,35.18,328.2,25.825,26.6,11042.97826,5.706451613,2.010805479,94.68709677,180.4677419,313.75,4.905774194
30-08-2002,35.04,327.5,26.095,26.4,11043.84143,5.703225806,2.007460274,94.59354839,180.483871,312.5,4.891387097
31-08-2002,34.67125,319.1,25.95875,25.9875,11044.70461,5.7,2.004115068,94.5,180.5,312.3333333,4.877
01-09-2002,34.3025,310.7,25.8225,25.575,11045.56778,5.7,2.000769863,94.47333333,180.51,312.1666667,4.8667
02-09-2002,33.93375,302.3,25.68625,25.1625,11046.43096,5.7,1.997424658,94.44666667,180.52,312,4.8564
03-09-2002,33.565,293.9,25.55,24.75,11047.29413,5.7,1.994079452,94.42,180.53,313.9,4.8461
04-09-2002,33.685,303,25.49,25.39,11048.1573,5.7,1.990734247,94.39333333,180.54,314.4,4.8358
05-09-2002,33.66,293,25.43,24.1,11049.02048,5.7,1.987389041,94.36666667,180.55,319,4.8255
06-09-2002,34.645,302.8,25.75,23.91,11049.88365,5.7,1.984043836,94.34,180.56,320,4.8152
07-09-2002,34.63833333,305.4333333,25.77833333,23.80333333,11050.74683,5.7,1.98069863,94.31333333,180.57,320.3333333,4.8049
08-09-2002,34.63166667,308.0666667,25.80666667,23.69666667,11051.61,5.7,1.977353425,94.28666667,180.58,320.6666667,4.7946
09-09-2002,34.625,310.7,25.835,23.59,11052.47317,5.7,1.974008219,94.26,180.59,321,4.7843
10-09-2002,34.265,308.7,25.62,23.15,11053.33635,5.7,1.970663014,94.23333333,180.6,317.5,4.774
11-09-2002,34.37,301.4,25.4,22.98,11054.19952,5.7,1.967317808,94.20666667,180.61,317.4,4.7637
12-09-2002,33.665,291.5,24.62,22.01,11055.0627,5.7,1.963972603,94.18,180.62,319.25,4.7534
13-09-2002,34.15,293.8,24.54,22.04,11055.92587,5.7,1.960627397,94.15333333,180.63,316.6,4.7431
14-09-2002,34.26333333,295.4666667,24.53,21.93,11056.78904,5.7,1.957282192,94.12666667,180.64,316.8,4.7328
15-09-2002,34.37666667,297.1333333,24.52,21.82,11057.65222,5.7,1.953936986,94.1,180.65,317,4.7225
16-09-2002,34.49,298.8,24.51,21.71,11058.51539,5.7,1.950591781,94.07333333,180.66,317.2,4.7122
17-09-2002,34.025,298,24.115,21.55,11059.37857,5.7,1.947246575,94.04666667,180.67,318.1,4.7019
18-09-2002,33.15,291.1,23.71,20.44,11060.24174,5.7,1.94390137,94.02,180.68,320.15,4.6916
19-09-2002,31.68,276.5,23.01,19.87,11061.10491,5.7,1.940556164,93.99333333,180.69,323.05,4.6813
20-09-2002,31.55,268.3,23.445,20.18,11061.96809,5.7,1.937210959,93.96666667,180.7,321.9,4.671
21-09-2002,31.675,270.7666667,23.73333333,19.87,11062.83126,5.7,1.933865753,93.94,180.71,322.0166667,4.6607
22-09-2002,31.8,273.2333333,24.02166667,19.56,11063.69443,5.7,1.930520548,93.91333333,180.72,322.1333333,4.6504
23-09-2002,31.925,275.7,24.31,19.25,11064.55761,5.7,1.927175342,93.88666667,180.73,322.25,4.6401
24-09-2002,31,272,24,18.64,11065.42078,5.7,1.923830137,93.86,180.74,325.9,4.6298
25-09-2002,31.75,280.8,24.275,18.89,11066.28396,5.7,1.920484932,93.83333333,180.75,322,4.6195
26-09-2002,32.96,295.1,24.49,19.27,11067.14713,5.7,1.917139726,93.80666667,180.76,319.7,4.6092
27-09-2002,32.04,290.2,24.225,18.34,11068.0103,5.7,1.913794521,93.78,180.77,319.7,4.5989
28-09-2002,31.99333333,292.3,24.17666667,18.55666667,11068.87348,5.7,1.910449315,93.75333333,180.78,320.9666667,4.5886
29-09-2002,31.94666667,294.4,24.12833333,18.77333333,11069.73665,5.7,1.90710411,93.72666667,180.79,322.2333333,4.5783
30-09-2002,31.9,296.5,24.08,18.99,11070.59983,5.7,1.903758904,93.7,180.8,323.5,4.568
01-10-2002,33.075,310,24.405,19.74,11071.463,5.7,1.900413699,93.24516129,180.8129032,320.1,4.573548387
02-10-2002,32.095,296,23.9,18.25,11072.68087,5.7,1.897068493,92.79032258,180.8258065,322.8,4.579096774
03-10-2002,29.9,285.1,23.085,17.62,11073.89874,5.7,1.893723288,92.33548387,180.8387097,321.4,4.584645161
04-10-2002,29,279.8,22.43,16.54,11075.11661,5.7,1.890378082,91.88064516,180.8516129,322,4.590193548
05-10-2002,28.6,275.6333333,22.20833333,16.61666667,11076.33448,5.7,1.887032877,91.42580645,180.8645161,322.05,4.595741935
06-10-2002,28.2,271.4666667,21.98666667,16.69333333,11077.55235,5.7,1.883687671,90.97096774,180.8774194,322.1,4.601290323
07-10-2002,27.8,267.3,21.765,16.77,11078.77022,5.7,1.880342466,90.51612903,180.8903226,322.15,4.60683871
08-10-2002,28.6,278.4,22.625,16.6,11079.98809,5.7,1.87699726,90.06129032,180.9032258,318,4.612387097
09-10-2002,27.075,268.9,22.3,15.45,11081.20596,5.7,1.873652055,89.60645161,180.916129,319.8,4.617935484
10-10-2002,28.33,285.7,22.6,15.95,11082.42383,5.7,1.870306849,89.1516129,180.9290323,316.6,4.623483871
11-10-2002,29.7,304,23.425,17.19,11083.6417,5.7,1.866961644,88.69677419,180.9419355,316.5,4.629032258
12-10-2002,29.91833333,303.7,23.48833333,17.08666667,11084.85957,5.7,1.863616438,88.24193548,180.9548387,316.9,4.634580645
13-10-2002,30.13666667,303.4,23.55166667,16.98333333,11086.07743,5.7,1.860271233,87.78709677,180.9677419,317.3,4.640129032
14-10-2002,30.355,303.1,23.615,16.88,11087.2953,5.7,1.856926027,87.33225806,180.9806452,317.7,4.645677419
15-10-2002,32.875,341.4,24.89,18.61,11088.51317,5.7,1.853580822,86.87741935,180.9935484,313.25,4.651225806
16-10-2002,33.425,338.5,24.86,18.29,11089.73104,5.7,1.850235616,86.42258065,181.0064516,314.3,4.656774194
17-10-2002,34.29,357.5,24.815,18.79,11090.94891,5.7,1.846890411,85.96774194,181.0193548,311.2,4.662322581
18-10-2002,34.66,349.8,25.18,18.97,11092.16678,5.7,1.843545205,85.51290323,181.0322581,312.6,4.667870968
19-10-2002,34.83166667,351.6,25.24,19.40333333,11093.38465,5.7,1.8402,85.05806452,181.0451613,312,4.673419355
20-10-2002,35.00333333,353.4,25.3,19.83666667,11094.60252,5.7,1.836854795,84.60322581,181.0580645,311.4,4.678967742
21-10-2002,35.175,355.2,25.36,20.27,11095.82039,5.7,1.833509589,84.1483871,181.0709677,310.8,4.684516129
22-10-2002,34.825,355.3,25.24,19.91,11097.03826,5.7,1.830164384,83.69354839,181.083871,312.75,4.690064516
23-10-2002,35.05,354.9,25.35,19.77,11098.25613,5.7,1.826819178,83.23870968,181.0967742,311.6,4.695612903
24-10-2002,34.24,346.7,25.1,19.7,11099.474,5.7,1.823473973,82.78387097,181.1096774,311.4,4.70116129
25-10-2002,34.91,357,25.51,20.37,11100.69187,5.7,1.820128767,82.32903226,181.1225806,313.6,4.706709677
26-10-2002,34.85666667,359,25.41166667,20.66333333,11101.90974,5.7,1.816783562,81.87419355,181.1354839,314.1833333,4.712258065
27-10-2002,34.80333333,361,25.31333333,20.95666667,11103.12761,5.7,1.813438356,81.41935484,181.1483871,314.7666667,4.717806452
28-10-2002,34.75,363,25.215,21.25,11104.34548,5.7,1.810093151,80.96451613,181.1612903,315.35,4.723354839
29-10-2002,34.72,365,25.075,20.46,11105.56335,5.7,1.806747945,80.50967742,181.1741935,316.5,4.728903226
30-10-2002,35.225,370.8,25.315,21.05,11106.78122,5.7,1.80340274,80.05483871,181.1870968,316.15,4.734451613
31-10-2002,34.9,369.5,25.235,20.75,11107.99909,5.7,1.800057534,79.6,181.2,317.55,4.74
01-11-2002,35.13,376.5,25.34,21.52,11109.21696,5.706666667,1.796712329,79.77666667,181.21,320.1,4.748833333
02-11-2002,35.13,376.3333333,25.24166667,21.68333333,11110.43483,5.713333333,1.793367123,79.95333333,181.22,319.4,4.757666667
03-11-2002,35.13,376.1666667,25.14333333,21.84666667,11111.6527,5.72,1.790021918,80.13,181.23,318.7,4.7665
04-11-2002,35.13,376,25.045,22.01,11112.87057,5.726666667,1.786676712,80.30666667,181.24,318,4.775333333
05-11-2002,35.51,380.1,24.99,22.47,11114.08843,5.733333333,1.783331507,80.48333333,181.25,317.5,4.784166667
06-11-2002,35.045,378.9,24.325,22.06,11115.3063,5.74,1.779986301,80.66,181.26,318,4.793
07-11-2002,33.72,364.5,23.605,20.6,11116.52417,5.746666667,1.776641096,80.83666667,181.27,320.85,4.801833333
08-11-2002,33.555,368.7,22.73,20.2,11117.74204,5.753333333,1.77329589,81.01333333,181.28,321.3,4.810666667
09-11-2002,33.495,364.8,22.81666667,20.27333333,11118.95991,5.76,1.769950685,81.19,181.29,321.3333333,4.8195
10-11-2002,33.435,360.9,22.90333333,20.34666667,11120.17778,5.766666667,1.766605479,81.36666667,181.3,321.3666667,4.828333333
11-11-2002,33.375,357,22.99,20.42,11121.39565,5.773333333,1.763260274,81.54333333,181.31,321.4,4.837166667
12-11-2002,33.675,363.9,23.2,20.54,11122.61352,5.78,1.759915068,81.72,181.32,324.2,4.846
13-11-2002,33.655,350,23.24,20.95,11123.83139,5.786666667,1.756569863,81.89666667,181.33,318.75,4.854833333
14-11-2002,34.375,361.4,23.75,21.92,11125.04926,5.793333333,1.753224658,82.07333333,181.34,318.1,4.863666667
15-11-2002,34.395,369,24.01,22.09,11126.26713,5.8,1.749879452,82.25,181.35,320.3,4.8725
16-11-2002,34.165,365.4,23.89833333,22.02333333,11127.485,5.806666667,1.746534247,82.42666667,181.36,319.9,4.881333333
17-11-2002,33.935,361.8,23.78666667,21.95666667,11128.70287,5.813333333,1.743189041,82.60333333,181.37,319.5,4.890166667
18-11-2002,33.705,358.2,23.675,21.89,11129.92074,5.82,1.739843836,82.78,181.38,319.1,4.899
19-11-2002,34.11,364.4,23.165,21.95,11131.13861,5.826666667,1.73649863,82.95666667,181.39,318.8,4.907833333
20-11-2002,34.75,377.9,23.5,23.72,11132.35648,5.833333333,1.733153425,83.13333333,181.4,317.6,4.916666667
21-11-2002,35.71,389.4,23.8,24.89,11133.57435,5.84,1.729808219,83.31,181.41,317.4,4.9255
22-11-2002,35.635,385.4,23.75,24.99,11134.79222,5.846666667,1.726463014,83.48666667,181.42,320.8,4.934333333
23-11-2002,35.62333333,385.7666667,23.685,24.97666667,11136.01009,5.853333333,1.723117808,83.66333333,181.43,319.8166667,4.943166667
24-11-2002,35.61166667,386.1333333,23.62,24.96333333,11137.22796,5.86,1.719772603,83.84,181.44,318.8333333,4.952
25-11-2002,35.6,386.5,23.555,24.95,11138.44583,5.866666667,1.716427397,84.01666667,181.45,317.85,4.960833333
26-11-2002,34.78,371.6,22.8,24.19,11139.6637,5.873333333,1.713082192,84.19333333,181.46,317.9,4.969666667
27-11-2002,35.495,389.7,23.46,25.19,11140.88157,5.88,1.709736986,84.37,181.47,317.05,4.9785
28-11-2002,35.2675,389.25,23.2825,25.18,11142.09943,5.886666667,1.706391781,84.54666667,181.48,317.65,4.987333333
29-11-2002,35.04,388.8,23.105,25.17,11143.3173,5.893333333,1.703046575,84.72333333,181.49,318.8,4.996166667
30-11-2002,34.87833333,387.6,23.11166667,25.18666667,11144.53517,5.9,1.69970137,84.9,181.5,318.3833333,5.005
01-12-2002,34.71666667,386.4,23.11833333,25.20333333,11145.75304,5.903225806,1.696356164,84.76451613,181.5096774,317.9666667,4.988419355
02-12-2002,34.555,385.2,23.125,25.22,11146.97091,5.906451613,1.693010959,84.62903226,181.5193548,317.55,4.97183871
03-12-2002,34.65,378.5,22.945,24.61,11148.18878,5.909677419,1.689665753,84.49354839,181.5290323,320.6,4.955258065
04-12-2002,34.425,378.5,23.225,24.7,11149.40665,5.912903226,1.686320548,84.35806452,181.5387097,322,4.938677419
05-12-2002,33.8,371.4,22.865,23.61,11150.62452,5.916129032,1.682975342,84.22258065,181.5483871,324.35,4.922096774
06-12-2002,34.12,375.6,23.025,24.43,11151.84239,5.919354839,1.679630137,84.08709677,181.5580645,326,4.905516129
07-12-2002,34.08833333,370.9,22.99166667,24.04,11153.06026,5.922580645,1.676284932,83.9516129,181.5677419,325.9166667,4.888935484
08-12-2002,34.05666667,366.2,22.95833333,23.65,11154.27813,5.925806452,1.672939726,83.81612903,181.5774194,325.8333333,4.872354839
09-12-2002,34.025,361.5,22.925,23.26,11155.496,5.929032258,1.669594521,83.68064516,181.5870968,325.75,4.855774194
10-12-2002,34.69,367.9,23.415,24.15,11156.71387,5.932258065,1.666249315,83.54516129,181.5967742,323.5,4.839193548
11-12-2002,34.75,362.6,23.35,24.09,11157.93174,5.935483871,1.66290411,83.40967742,181.6064516,324.4,4.822612903
12-12-2002,34.77,366.2,23.175,24.15,11159.14961,5.938709677,1.659558904,83.27419355,181.616129,331.2,4.806032258
13-12-2002,34.125,360,23,23.62,11160.36748,5.941935484,1.656213699,83.13870968,181.6258065,332.9,4.789451613
14-12-2002,34.46333333,364.9333333,23.16666667,24.01333333,11161.58535,5.94516129,1.652868493,83.00322581,181.6354839,334.0666667,4.772870968
15-12-2002,34.80166667,369.8666667,23.33333333,24.40666667,11162.80322,5.948387097,1.649523288,82.86774194,181.6451613,335.2333333,4.756290323
16-12-2002,35.14,374.8,23.5,24.8,11164.02109,5.951612903,1.646178082,82.73225806,181.6548387,336.4,4.739709677
17-12-2002,34.705,371.3,23.41,25.02,11165.23896,5.95483871,1.642832877,82.59677419,181.6645161,336.5,4.723129032
18-12-2002,34.235,371.5,23.135,24,11166.45683,5.958064516,1.639487671,82.46129032,181.6741935,343.15,4.706548387
19-12-2002,34.25,370,23.085,23.33,11167.6747,5.961290323,1.636142466,82.32580645,181.683871,345,4.689967742
20-12-2002,35.15,381.4,23.535,24.87,11168.89257,5.964516129,1.63279726,82.19032258,181.6935484,340.35,4.673387097
21-12-2002,35.11833333,379.8666667,23.53333333,24.81666667,11170.11043,5.967741935,1.629452055,82.05483871,181.7032258,342.1,4.656806452
22-12-2002,35.08666667,378.3333333,23.53166667,24.76333333,11171.3283,5.970967742,1.626106849,81.91935484,181.7129032,343.85,4.640225806
23-12-2002,35.055,376.8,23.53,24.71,11172.54617,5.974193548,1.622761644,81.78387097,181.7225806,345.6,4.623645161
24-12-2002,34.875,365,23.46,24.2,11173.76404,5.977419355,1.619416438,81.6483871,181.7322581,346.6,4.607064516
25-12-2002,34.8975,362.6,23.44,24.325,11174.98191,5.980645161,1.616071233,81.51290323,181.7419355,344.5,4.590483871
26-12-2002,34.92,360.2,23.42,24.45,11176.19978,5.983870968,1.612726027,81.37741935,181.7516129,349.25,4.573903226
27-12-2002,34.585,351.7,23.15,23.8,11177.41765,5.987096774,1.609380822,81.24193548,181.7612903,348.9,4.557322581
28-12-2002,34.69,351.9666667,23.28,23.86333333,11178.63552,5.990322581,1.606035616,81.10645161,181.7709677,347.1,4.540741935
29-12-2002,34.795,352.2333333,23.41,23.92666667,11179.85339,5.993548387,1.602690411,80.97096774,181.7806452,345.3,4.52416129
30-12-2002,34.9,352.5,23.54,23.99,11181.07126,5.996774194,1.599345205,80.83548387,181.7903226,343.5,4.507580645
31-12-2002,34.785,351.9,23.435,24,11182.28913,6,1.596,80.7,181.8,346.7,4.491
01-01-2003,35.0625,357.7,23.86,24.72,11183.507,5.993548387,1.597923288,80.63870968,181.8258065,345.975,4.498580645
02-01-2003,35.34,363.5,24.285,25.44,11184.94442,5.987096774,1.599846575,80.57741935,181.8516129,345.25,4.50616129
03-01-2003,35.12,361.1,23.945,25.94,11186.38184,5.980645161,1.601769863,80.51612903,181.8774194,350.9,4.513741935
04-01-2003,35.28833333,365.1,24.10333333,26.62,11187.81927,5.974193548,1.603693151,80.45483871,181.9032258,350.9666667,4.521322581
05-01-2003,35.45666667,369.1,24.26166667,27.3,11189.25669,5.967741935,1.605616438,80.39354839,181.9290323,351.0333333,4.528903226
06-01-2003,35.625,373.1,24.42,27.98,11190.69411,5.961290323,1.607539726,80.33225806,181.9548387,351.1,4.536483871
07-01-2003,35.68,369.8,24.27,27.84,11192.13153,5.95483871,1.609463014,80.27096774,181.9806452,347,4.544064516
08-01-2003,35.535,366.9,23.925,26.77,11193.56896,5.948387097,1.611386301,80.20967742,182.0064516,353.25,4.551645161
09-01-2003,36,370.3,24.15,27.3,11195.00638,5.941935484,1.613309589,80.1483871,182.0322581,352.9,4.559225806
10-01-2003,35.9,374.6,24.035,27.09,11196.4438,5.935483871,1.615232877,80.08709677,182.0580645,354.3,4.566806452
11-01-2003,35.99666667,373.2,24.08166667,27.15333333,11197.88122,5.929032258,1.617156164,80.02580645,182.083871,354.2833333,4.574387097
12-01-2003,36.09333333,371.8,24.12833333,27.21666667,11199.31864,5.922580645,1.619079452,79.96451613,182.1096774,354.2666667,4.581967742
13-01-2003,36.19,370.4,24.175,27.28,11200.75607,5.916129032,1.62100274,79.90322581,182.1354839,354.25,4.589548387
14-01-2003,36.24,379.3,24.31,27.59,11202.19349,5.909677419,1.622926027,79.84193548,182.1612903,351.25,4.597129032
15-01-2003,35.725,374.5,23.845,27.08,11203.63091,5.903225806,1.624849315,79.78064516,182.1870968,350.4,4.604709677
16-01-2003,35.5,371.1,23.5,26.78,11205.06833,5.896774194,1.626772603,79.71935484,182.2129032,357.75,4.612290323
17-01-2003,35.74,368,23.635,26.19,11206.50576,5.890322581,1.62869589,79.65806452,182.2387097,356.1,4.619870968
18-01-2003,35.64625,366.35,23.61625,25.9975,11207.94318,5.883870968,1.630619178,79.59677419,182.2645161,356.0666667,4.627451613
19-01-2003,35.5525,364.7,23.5975,25.805,11209.3806,5.877419355,1.632542466,79.53548387,182.2903226,356.0333333,4.635032258
20-01-2003,35.45875,363.05,23.57875,25.6125,11210.81802,5.870967742,1.634465753,79.47419355,182.316129,356,4.642612903
21-01-2003,35.365,361.4,23.56,25.42,11212.25544,5.864516129,1.636389041,79.41290323,182.3419355,357.9,4.650193548
22-01-2003,35.45,359,23.515,24.7,11213.69287,5.858064516,1.638312329,79.3516129,182.3677419,360.5,4.657774194
23-01-2003,35.8,371.4,23.865,25.13,11215.13029,5.851612903,1.640235616,79.29032258,182.3935484,363.2,4.665354839
24-01-2003,34.81,357.9,23.525,23.81,11216.56771,5.84516129,1.642158904,79.22903226,182.4193548,368.25,4.672935484
25-01-2003,34.64333333,355.5666667,23.475,23.63666667,11218.00513,5.838709677,1.644082192,79.16774194,182.4451613,368.6666667,4.680516129
26-01-2003,34.47666667,353.2333333,23.425,23.46333333,11219.44256,5.832258065,1.646005479,79.10645161,182.4709677,369.0833333,4.688096774
27-01-2003,34.31,350.9,23.375,23.29,11220.87998,5.825806452,1.647928767,79.04516129,182.4967742,369.5,4.695677419
28-01-2003,34.55,354.6,23.3,23.51,11222.3174,5.819354839,1.649852055,78.98387097,182.5225806,369.1,4.703258065
29-01-2003,34.795,355.5,23.43,23.5,11223.75482,5.812903226,1.651775342,78.92258065,182.5483871,366,4.71083871
30-01-2003,34.355,342,23.175,23.04,11225.19224,5.806451613,1.65369863,78.86129032,182.5741935,369.75,4.718419355
31-01-2003,35.025,343.8,23.685,23.34,11226.62967,5.8,1.655621918,78.8,182.6,368.1,4.726
01-02-2003,35.02166667,344.7,23.74666667,23.42,11228.06709,5.803571429,1.657545205,78.3,182.6357143,369.1,4.711892857
02-02-2003,35.01833333,345.6,23.80833333,23.5,11229.50451,5.807142857,1.659468493,77.8,182.6714286,370.1,4.697785714
03-02-2003,35.015,346.5,23.87,23.58,11230.94193,5.810714286,1.661391781,77.3,182.7071429,371.1,4.683678571
04-02-2003,34.32,336.4,23.515,23.05,11232.37936,5.814285714,1.663315068,76.8,182.7428571,381.5,4.669571429
05-02-2003,34.25,336.5,22.66,22.94,11233.81678,5.817857143,1.665238356,76.3,182.7785714,371.75,4.655464286
06-02-2003,34.21,331.5,22.93,22.31,11235.2542,5.821428571,1.667161644,75.8,182.8142857,370.25,4.641357143
07-02-2003,33.97,329.1,22.725,21.98,11236.69162,5.825,1.669084932,75.3,182.85,369.4,4.62725
08-02-2003,34.015,329.0333333,22.78666667,22.02,11238.12904,5.828571429,1.671008219,74.8,182.8857143,367.1333333,4.613142857
09-02-2003,34.06,328.9666667,22.84833333,22.06,11239.56647,5.832142857,1.672931507,74.3,182.9214286,364.8666667,4.599035714
10-02-2003,34.105,328.9,22.91,22.1,11241.00389,5.835714286,1.674854795,73.8,182.9571429,362.6,4.584928571
11-02-2003,33.865,320.5,22.8,22,11242.44131,5.839285714,1.676778082,73.3,182.9928571,363.3,4.570821429
12-02-2003,33.6,314.2,22.67,21.51,11243.87873,5.842857143,1.67870137,72.8,183.0285714,352.5,4.556714286
13-02-2003,33.8,318.4,22.8,21.29,11245.31616,5.846428571,1.680624658,72.3,183.0642857,356.5,4.542607143
14-02-2003,34.435,325.4,23.165,21.85,11246.75358,5.85,1.682547945,71.8,183.1,350.5,4.5285
15-02-2003,34.5525,327.15,23.21375,22.0125,11248.191,5.853571429,1.684471233,71.3,183.1357143,349.1666667,4.514392857
16-02-2003,34.67,328.9,23.2625,22.175,11249.62842,5.857142857,1.686394521,70.8,183.1714286,347.8333333,4.500285714
17-02-2003,34.7875,330.65,23.31125,22.3375,11251.06584,5.860714286,1.688317808,70.3,183.2071429,346.5,4.486178571
18-02-2003,34.905,332.4,23.36,22.5,11252.50327,5.864285714,1.690241096,69.8,183.2428571,343.75,4.472071429
19-02-2003,34.875,333.6,23.21,22.5,11253.94069,5.867857143,1.692164384,69.3,183.2785714,349.7,4.457964286
20-02-2003,34.73,328.6,23.04,22.69,11255.37811,5.871428571,1.694087671,68.8,183.3142857,352.1,4.443857143
21-02-2003,35.18,332,23.21,22.88,11256.81553,5.875,1.696010959,68.3,183.35,351.05,4.42975
22-02-2003,34.89833333,329.4333333,23.01333333,22.68666667,11258.25296,5.878571429,1.697934247,67.8,183.3857143,352.8666667,4.415642857
23-02-2003,34.61666667,326.8666667,22.81666667,22.49333333,11259.69038,5.882142857,1.699857534,67.3,183.4214286,354.6833333,4.401535714
24-02-2003,34.335,324.3,22.62,22.3,11261.1278,5.885714286,1.701780822,66.8,183.4571429,356.5,4.387428571
25-02-2003,34.535,328.9,22.795,22.55,11262.56522,5.889285714,1.70370411,66.3,183.4928571,351.55,4.373321429
26-02-2003,34.165,322.6,22.54,22.34,11264.00264,5.892857143,1.705627397,65.8,183.5285714,354,4.359214286
27-02-2003,34.6,328.6,22.735,22.66,11265.44007,5.896428571,1.707550685,65.3,183.5642857,345.25,4.345107143
28-02-2003,34.62,333.4,22.675,22.68,11266.87749,5.9,1.709473973,64.8,183.6,349.5,4.331
01-03-2003,34.51,332.4333333,22.675,22.73666667,11268.31491,5.9,1.71139726,64.69032258,183.6096774,349.5833333,4.336516129
02-03-2003,34.4,331.4666667,22.675,22.79333333,11269.75233,5.9,1.713320548,64.58064516,183.6193548,349.6666667,4.342032258
03-03-2003,34.29,330.5,22.675,22.85,11271.18976,5.9,1.715243836,64.47096774,183.6290323,349.75,4.347548387
04-03-2003,34.025,323.7,22.5,22.4,11272.62718,5.9,1.717167123,64.36129032,183.6387097,352.75,4.353064516
05-03-2003,34.17,331.7,22.82,22.81,11274.0646,5.9,1.719090411,64.2516129,183.6483871,353.5,4.358580645
06-03-2003,34.075,327.9,22.515,22,11275.50202,5.9,1.721013699,64.14193548,183.6580645,356.1,4.364096774
07-03-2003,34.495,331.6,22.775,22.29,11276.93944,5.9,1.722936986,64.03225806,183.6677419,350.2,4.369612903
08-03-2003,34.13666667,328.4,22.56166667,22.00666667,11278.37687,5.9,1.724860274,63.92258065,183.6774194,351.6,4.375129032
09-03-2003,33.77833333,325.2,22.34833333,21.72333333,11279.81429,5.9,1.726783562,63.81290323,183.6870968,353,4.380645161
10-03-2003,33.42,322,22.135,21.44,11281.25171,5.9,1.728706849,63.70322581,183.6967742,354.4,4.38616129
11-03-2003,32.815,315.5,22.17,20.75,11282.68913,5.9,1.730630137,63.59354839,183.7064516,350.6,4.391677419
12-03-2003,32.92,316.6,22.075,20.75,11284.12656,5.9,1.732553425,63.48387097,183.716129,345.6,4.397193548
13-03-2003,33.8,333.9,22.875,21.72,11285.56398,5.9,1.734476712,63.37419355,183.7258065,334.2,4.402709677
14-03-2003,33.655,337.5,22.875,21.26,11287.0014,5.9,1.7364,63.26451613,183.7354839,336.1,4.408225806
15-03-2003,33.95666667,339,23.05833333,21.69333333,11288.43882,5.9,1.738323288,63.15483871,183.7451613,336.2333333,4.413741935
16-03-2003,34.25833333,340.5,23.24166667,22.12666667,11289.87624,5.9,1.740246575,63.04516129,183.7548387,336.3666667,4.419258065
17-03-2003,34.56,342,23.425,22.56,11291.31367,5.9,1.742169863,62.93548387,183.7645161,336.5,4.424774194
18-03-2003,34.17,347.3,23.34,22.81,11292.75109,5.9,1.744093151,62.82580645,183.7741935,337.7,4.430290323
19-03-2003,34.75,354.6,23.54,23.33,11294.18851,5.9,1.746016438,62.71612903,183.783871,336.15,4.435806452
20-03-2003,34.76,358.3,23.425,23.53,11295.62593,5.9,1.747939726,62.60645161,183.7935484,332,4.441322581
21-03-2003,35.25,372,23.63,24.65,11297.06336,5.9,1.749863014,62.49677419,183.8032258,325.8,4.44683871
22-03-2003,34.96666667,367,23.37833333,24.31,11298.50078,5.9,1.751786301,62.38709677,183.8129032,327.05,4.452354839
23-03-2003,34.68333333,362,23.12666667,23.97,11299.9382,5.9,1.753709589,62.27741935,183.8225806,328.3,4.457870968
24-03-2003,34.4,357,22.875,23.63,11301.37562,5.9,1.755632877,62.16774194,183.8322581,329.55,4.463387097
25-03-2003,34.655,359,23.23,24.14,11302.81304,5.9,1.757556164,62.05806452,183.8419355,328.25,4.468903226
26-03-2003,34.275,358.9,22.95,24.17,11304.25047,5.9,1.759479452,61.9483871,183.8516129,330,4.474419355
27-03-2003,34.145,359,22.785,24.12,11305.68789,5.9,1.76140274,61.83870968,183.8612903,329,4.479935484
28-03-2003,34.29,354.2,22.835,24.45,11307.12531,5.9,1.763326027,61.72903226,183.8709677,331.6,4.485451613
29-03-2003,34,350.9666667,22.72166667,24.20333333,11308.56273,5.9,1.765249315,61.61935484,183.8806452,333.4333333,4.490967742
